"species_id","common_name","taxonomic_name","method","Albany Thicket","Forests","Fynbos","Grassland","Indian Ocean Coastal Belt","Mixed","NA","Nama-Karoo","Other","Savanna","Succulent Karoo"
"540","Rockjumper, Cape","Chaetops frenatus","perc_cards",0,0,90,0,0,9,0,0,0,0,0
"542","Blackcap, Bush","Sylvia nigricapillus","perc_pres",0,0,0,70,1,27,0,0,0,1,0
"542","Blackcap, Bush","Sylvia nigricapillus","perc_cards",0,0,0,55,0,44,0,0,0,0,0
"543","Bulbul, Cape","Pycnonotus capensis","perc_pres",5,0,43,0,0,39,0,1,0,0,10
"543","Bulbul, Cape","Pycnonotus capensis","perc_cards",5,0,48,0,0,45,0,0,0,0,2
"544","Bulbul, African Red-eyed","Pycnonotus nigricans","perc_pres",0,0,0,32,0,25,0,17,1,24,1
"544","Bulbul, African Red-eyed","Pycnonotus nigricans","perc_cards",0,0,0,42,0,31,0,10,0,15,1
"545","Bulbul, Dark-capped","Pycnonotus tricolor","perc_pres",2,0,0,30,2,23,0,0,0,43,0
"545","Bulbul, Dark-capped","Pycnonotus tricolor","perc_cards",1,0,0,25,4,33,0,0,0,38,0
"546","Brownbul, Terrestrial","Phyllastrephus terrestris","perc_pres",4,0,5,9,4,42,0,0,0,36,0
"546","Brownbul, Terrestrial","Phyllastrephus terrestris","perc_cards",3,0,4,4,3,64,0,0,0,23,0
"547","Greenbul, Yellow-streaked","Phyllastrephus flavostriatus","perc_pres",0,0,0,9,3,64,0,0,0,24,0
"547","Greenbul, Yellow-streaked","Phyllastrephus flavostriatus","perc_cards",0,0,0,10,0,82,0,0,0,8,0
"55","Heron, Black-headed","Ardea melanocephala","perc_pres",2,0,10,39,1,26,0,3,0,18,1
"55","Heron, Black-headed","Ardea melanocephala","perc_cards",2,0,15,35,2,34,0,1,0,12,0
"550","Greenbul, Yellow-bellied","Chlorocichla flaviventris","perc_pres",0,0,0,1,5,20,0,0,0,74,0
"550","Greenbul, Yellow-bellied","Chlorocichla flaviventris","perc_cards",0,0,0,0,9,48,0,0,0,43,0
"551","Greenbul, Sombre","Andropadus importunus","perc_pres",5,0,10,14,3,41,0,0,0,27,0
"551","Greenbul, Sombre","Andropadus importunus","perc_cards",4,0,10,6,4,56,0,0,0,19,0
"552","Thrush, Kurrichane","Turdus libonyana","perc_pres",0,0,0,17,2,22,0,0,0,59,0
"552","Thrush, Kurrichane","Turdus libonyana","perc_cards",0,0,0,9,3,25,0,0,0,62,0
"556","Thrush, Orange Ground","Geokichla gurneyi","perc_pres",0,0,0,35,0,57,0,0,0,8,0
"556","Thrush, Orange Ground","Geokichla gurneyi","perc_cards",0,0,0,22,0,75,0,0,0,3,0
"557","Thrush, Groundscraper","Turdus litsitsirupa","perc_pres",0,0,0,18,0,15,0,0,0,67,0
"557","Thrush, Groundscraper","Turdus litsitsirupa","perc_cards",0,0,0,17,0,14,0,0,0,70,0
"558","Thrush, Spotted Ground","Geokichla guttata","perc_pres",0,0,0,0,30,68,0,0,0,3,0
"558","Thrush, Spotted Ground","Geokichla guttata","perc_cards",0,0,0,0,21,79,0,0,0,0,0
"559","Thrush, Cape Rock","Monticola rupestris","perc_pres",4,0,19,34,1,35,0,0,0,7,0
"559","Thrush, Cape Rock","Monticola rupestris","perc_cards",4,0,20,29,1,43,0,0,0,3,0
"56","Heron, Goliath","Ardea goliath","perc_pres",1,0,2,34,2,29,0,2,1,28,0
"56","Heron, Goliath","Ardea goliath","perc_cards",1,0,1,19,4,44,0,0,0,30,0
"560","Thrush, Sentinel Rock","Monticola explorator","perc_pres",0,0,12,67,0,16,0,2,0,2,0
"560","Thrush, Sentinel Rock","Monticola explorator","perc_cards",0,0,10,68,0,20,0,1,0,0,0
"561","Thrush, Short-toed Rock","Monticola brevipes","perc_pres",0,0,0,13,0,28,0,14,0,44,0
"561","Thrush, Short-toed Rock","Monticola brevipes","perc_cards",0,0,0,7,0,21,0,13,0,59,0
"563","Wheatear, Northern","Oenanthe oenanthe","perc_pres",0,0,0,0,0,0,0,0,0,100,0
"563","Wheatear, Northern","Oenanthe oenanthe","perc_cards",0,0,0,0,0,0,0,0,0,100,0
"564","Wheatear, Mountain","Myrmecocichla monticola","perc_pres",1,0,6,37,0,27,0,19,1,4,6
"564","Wheatear, Mountain","Myrmecocichla monticola","perc_cards",0,0,8,34,0,37,0,12,1,4,3
"566","Chat, Karoo","Emarginata schlegelii","perc_pres",0,0,6,1,0,37,0,34,1,0,20
"566","Chat, Karoo","Emarginata schlegelii","perc_cards",0,0,6,0,0,43,0,31,0,0,18
"567","Scrub Robin, Rufous-tailed","Cercotrichas galactotes","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"567","Scrub Robin, Rufous-tailed","Cercotrichas galactotes","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"568","Wheatear, Capped","Oenanthe pileata","perc_pres",1,0,15,22,0,25,0,15,1,16,6
"568","Wheatear, Capped","Oenanthe pileata","perc_cards",0,0,33,23,0,27,0,4,1,9,3
"569","Chat, Buff-streaked","Campicoloides bifasciatus","perc_pres",0,0,0,79,1,18,0,0,0,2,0
"569","Chat, Buff-streaked","Campicoloides bifasciatus","perc_cards",0,0,0,80,0,19,0,0,0,1,0
"57","Heron, Purple","Ardea purpurea","perc_pres",1,0,11,34,2,25,0,0,0,26,0
"57","Heron, Purple","Ardea purpurea","perc_cards",0,0,13,26,3,33,0,0,0,25,0
"570","Chat, Familiar","Oenanthe familiaris","perc_pres",2,0,9,20,1,31,0,15,1,18,4
"570","Chat, Familiar","Oenanthe familiaris","perc_cards",1,0,14,16,2,40,0,7,0,16,3
"571","Chat, Tractrac","Emarginata tractrac","perc_pres",0,0,1,0,0,33,0,42,3,0,21
"571","Chat, Tractrac","Emarginata tractrac","perc_cards",0,0,0,0,0,36,0,34,2,0,28
"572","Chat, Sickle-winged","Emarginata sinuata","perc_pres",2,0,6,23,0,33,0,26,1,1,8
"572","Chat, Sickle-winged","Emarginata sinuata","perc_cards",2,0,8,22,0,35,0,27,0,1,5
"573","Chat, Mocking Cliff","Thamnolaea cinnamomeiventris","perc_pres",1,0,0,27,2,27,0,0,0,42,0
"573","Chat, Mocking Cliff","Thamnolaea cinnamomeiventris","perc_cards",0,0,0,22,3,33,0,0,0,41,0
"574","Chat, Arnot's","Myrmecocichla arnotti","perc_pres",0,0,0,0,0,36,0,0,0,64,0
"574","Chat, Arnot's","Myrmecocichla arnotti","perc_cards",0,0,0,0,0,40,0,0,0,60,0
"575","Chat, Ant-eating","Myrmecocichla formicivora","perc_pres",1,0,2,37,0,23,0,16,0,17,4
"575","Chat, Ant-eating","Myrmecocichla formicivora","perc_cards",1,0,3,46,0,27,0,9,0,12,2
"576","Stonechat, African","Saxicola torquatus","perc_pres",1,0,10,43,1,24,0,4,0,15,2
"576","Stonechat, African","Saxicola torquatus","perc_cards",1,0,10,44,1,32,0,1,0,10,1
"577","-","Saxicola rubetra","perc_pres",0,0,50,0,0,50,0,0,0,0,0
"577","-","Saxicola rubetra","perc_cards",0,0,50,0,0,50,0,0,0,0,0
"578","Robin-Chat, Chorister Robin-Chat","Cossypha dichroa","perc_pres",3,0,3,26,4,54,0,0,0,10,0
"578","Robin-Chat, Chorister Robin-Chat","Cossypha dichroa","perc_cards",1,0,3,18,1,75,0,0,0,3,0
"579","Robin-Chat, Red-capped","Cossypha natalensis","perc_pres",1,0,0,8,9,46,0,0,0,36,0
"579","Robin-Chat, Red-capped","Cossypha natalensis","perc_cards",0,0,0,1,19,62,0,0,0,18,0
"58","Egret, Great","Ardea alba","perc_pres",1,0,2,40,2,22,0,0,0,33,0
"58","Egret, Great","Ardea alba","perc_cards",1,0,1,15,1,34,0,0,0,49,0
"580","Robin-Chat, White-browed","Cossypha heuglini","perc_pres",0,0,0,3,2,22,0,0,0,73,0
"580","Robin-Chat, White-browed","Cossypha heuglini","perc_cards",0,0,0,0,0,23,0,0,0,77,0
"581","Robin-Chat, Cape","Cossypha caffra","perc_pres",2,0,11,36,1,30,0,7,0,11,2
"581","Robin-Chat, Cape","Cossypha caffra","perc_cards",2,0,17,31,0,38,0,2,0,10,1
"582","Robin-Chat, White-throated","Cossypha humeralis","perc_pres",0,0,0,5,0,15,0,0,0,80,0
"582","Robin-Chat, White-throated","Cossypha humeralis","perc_cards",0,0,0,2,0,15,0,0,0,83,0
"583","Scrub Robin, Karoo","Cercotrichas coryphoeus","perc_pres",3,0,14,12,0,34,0,25,0,4,9
"583","Scrub Robin, Karoo","Cercotrichas coryphoeus","perc_cards",4,0,26,6,0,44,0,13,0,2,5
"584","Scrub Robin, Brown Scrub","Cercotrichas signata","perc_pres",6,0,1,1,9,69,0,0,0,13,0
"584","Scrub Robin, Brown Scrub","Cercotrichas signata","perc_cards",4,0,0,1,6,86,0,0,0,3,0
"585","Scrub Robin, Bearded","Cercotrichas quadrivirgata","perc_pres",0,0,0,0,1,21,0,0,0,78,0
"585","Scrub Robin, Bearded","Cercotrichas quadrivirgata","perc_cards",0,0,0,0,0,31,0,0,0,69,0
"586","Scrub Robin, Kalahari","Cercotrichas paena","perc_pres",0,0,0,15,0,18,0,8,0,58,0
"586","Scrub Robin, Kalahari","Cercotrichas paena","perc_cards",0,0,0,19,0,22,0,3,0,56,0
"588","Scrub Robin, White-browed","Cercotrichas leucophrys","perc_pres",3,0,0,8,2,27,0,0,0,60,0
"588","Scrub Robin, White-browed","Cercotrichas leucophrys","perc_cards",1,0,0,3,3,26,0,0,0,67,0
"589","Robin, White-starred","Pogonocichla stellata","perc_pres",1,0,3,22,2,63,0,0,0,9,0
"589","Robin, White-starred","Pogonocichla stellata","perc_cards",0,0,4,16,1,77,0,0,0,2,0
"59","Egret, Little","Egretta garzetta","perc_pres",1,0,11,34,2,25,0,1,1,25,1
"59","Egret, Little","Egretta garzetta","perc_cards",2,0,14,16,2,44,0,0,0,22,0
"592","Nightingale, Thrush","Luscinia luscinia","perc_pres",0,0,0,2,0,30,0,0,0,68,0
"592","Nightingale, Thrush","Luscinia luscinia","perc_cards",0,0,0,1,0,27,0,0,0,72,0
"593","Palm Thrush, Collared","Cichladusa arquata","perc_pres",0,0,0,0,0,71,0,0,0,29,0
"593","Palm Thrush, Collared","Cichladusa arquata","perc_cards",0,0,0,0,0,67,0,0,0,33,0
"594","Whitethroat, Common","Curruca communis","perc_pres",0,0,0,27,0,17,0,0,0,56,0
"594","Whitethroat, Common","Curruca communis","perc_cards",0,0,0,28,0,10,0,0,0,62,0
"595","Warbler, Garden","Sylvia borin","perc_pres",0,0,0,21,3,31,0,0,0,45,0
"595","Warbler, Garden","Sylvia borin","perc_cards",0,0,0,30,1,29,0,0,0,39,0
"596","Warbler, Icterine","Hippolais icterina","perc_pres",0,0,0,14,0,15,0,0,0,71,0
"596","Warbler, Icterine","Hippolais icterina","perc_cards",0,0,0,11,0,15,0,0,0,74,0
"597","Warbler, Olive-tree","Hippolais olivetorum","perc_pres",0,0,0,1,0,10,0,0,0,88,0
"597","Warbler, Olive-tree","Hippolais olivetorum","perc_cards",0,0,0,0,0,22,0,0,0,77,0
"598","Warbler, River","Locustella fluviatilis","perc_pres",0,0,0,12,0,24,0,0,0,64,0
"598","Warbler, River","Locustella fluviatilis","perc_cards",0,0,0,7,0,8,0,0,0,85,0
"599","Warbler, Willow","Phylloscopus trochilus","perc_pres",1,0,2,24,1,26,0,1,0,44,0
"599","Warbler, Willow","Phylloscopus trochilus","perc_cards",0,0,1,25,1,28,0,0,0,44,0
"6","Grebe, Little","Tachybaptus ruficollis","perc_pres",1,0,10,40,1,24,0,3,0,20,1
"6","Grebe, Little","Tachybaptus ruficollis","perc_cards",1,0,14,35,1,32,0,1,0,15,1
"60","Egret, Intermediate","Ardea intermedia","perc_pres",1,0,8,48,1,22,0,0,0,20,0
"60","Egret, Intermediate","Ardea intermedia","perc_cards",0,0,14,40,1,22,0,0,0,23,0
"600","Eremomela, Yellow-bellied","Eremomela icteropygialis","perc_pres",2,0,1,8,0,28,0,25,0,35,2
"600","Eremomela, Yellow-bellied","Eremomela icteropygialis","perc_cards",2,0,1,6,0,33,0,24,0,34,1
"601","Eremomela, Burnt-necked","Eremomela usticollis","perc_pres",0,0,0,0,0,7,0,0,0,92,0
"601","Eremomela, Burnt-necked","Eremomela usticollis","perc_cards",0,0,0,0,0,16,0,0,0,84,0
"602","Eremomela, Green-capped","Eremomela scotops","perc_pres",0,0,0,0,0,14,0,0,0,85,0
"602","Eremomela, Green-capped","Eremomela scotops","perc_cards",0,0,0,0,0,44,0,0,0,55,0
"603","Warbler, Great Reed","Acrocephalus arundinaceus","perc_pres",0,0,0,32,3,27,0,0,0,38,0
"603","Warbler, Great Reed","Acrocephalus arundinaceus","perc_cards",0,0,0,40,3,25,0,0,0,32,0
"604","Warbler, Lesser Swamp","Acrocephalus gracilirostris","perc_pres",1,0,13,31,1,30,0,5,1,18,1
"604","Warbler, Lesser Swamp","Acrocephalus gracilirostris","perc_cards",1,0,15,33,2,35,0,1,0,13,0
"606","Warbler, African Reed","Acrocephalus baeticatus","perc_pres",1,0,10,30,2,31,0,8,1,17,2
"606","Warbler, African Reed","Acrocephalus baeticatus","perc_cards",0,0,8,41,1,29,0,3,0,15,1
"607","Warbler, Marsh","Acrocephalus palustris","perc_pres",1,0,1,19,3,32,0,0,0,44,0
"607","Warbler, Marsh","Acrocephalus palustris","perc_cards",0,0,1,24,2,32,0,0,0,41,0
"608","Warbler, Sedge","Acrocephalus schoenobaenus","perc_pres",0,0,0,38,4,25,0,0,0,33,0
"608","Warbler, Sedge","Acrocephalus schoenobaenus","perc_cards",0,0,0,36,6,23,0,0,0,35,0
"609","Warbler, Little Rush","Bradypterus baboecala","perc_pres",2,0,18,27,2,30,0,0,0,21,0
"609","Warbler, Little Rush","Bradypterus baboecala","perc_cards",1,0,18,24,4,39,0,0,0,14,0
"61","Egret, Western Cattle","Bubulcus ibis","perc_pres",1,0,8,37,1,23,0,1,0,28,1
"61","Egret, Western Cattle","Bubulcus ibis","perc_cards",1,0,11,31,1,30,0,0,0,26,0
"610","Warbler, Barratt's","Bradypterus barratti","perc_pres",1,0,0,50,4,41,0,0,0,4,0
"610","Warbler, Barratt's","Bradypterus barratti","perc_cards",1,0,0,34,2,63,0,0,0,1,0
"611","Warbler, Knysna","Bradypterus sylvaticus","perc_pres",9,0,22,1,2,65,0,0,0,0,0
"611","Warbler, Knysna","Bradypterus sylvaticus","perc_cards",12,0,18,0,0,69,0,0,0,0,0
"612","Warbler, Victorin's","Cryptillas victorini","perc_pres",0,0,67,0,0,32,0,0,0,0,0
"612","Warbler, Victorin's","Cryptillas victorini","perc_cards",0,0,57,0,0,43,0,0,0,0,0
"613","Warbler, Cinnamon-breasted","Euryptila subcinnamomea","perc_pres",0,0,10,0,0,36,0,26,3,0,25
"613","Warbler, Cinnamon-breasted","Euryptila subcinnamomea","perc_cards",0,0,11,0,0,32,0,44,1,0,12
"614","Wren-Warbler, Barred","Calamonastes fasciolatus","perc_pres",0,0,0,4,0,7,0,0,0,89,0
"614","Wren-Warbler, Barred","Calamonastes fasciolatus","perc_cards",0,0,0,2,0,5,0,0,0,93,0
"615","Wren-Warbler, Stierling's","Calamonastes stierlingi","perc_pres",0,0,0,0,0,8,0,0,0,92,0
"615","Wren-Warbler, Stierling's","Calamonastes stierlingi","perc_cards",0,0,0,0,0,7,0,0,0,93,0
"616","Grassbird, Fan-tailed","Catriscus brevirostris","perc_pres",0,0,0,46,2,38,0,0,0,14,0
"616","Grassbird, Fan-tailed","Catriscus brevirostris","perc_cards",0,0,0,46,3,38,0,0,0,13,0
"618","Grassbird, Cape","Sphenoeacus afer","perc_pres",1,0,21,38,1,28,0,0,0,10,0
"618","Grassbird, Cape","Sphenoeacus afer","perc_cards",2,0,26,29,1,31,0,0,0,11,0
"619","Warbler, Rufous-eared","Malcorus pectoralis","perc_pres",1,0,2,9,0,35,0,34,0,10,9
"619","Warbler, Rufous-eared","Malcorus pectoralis","perc_cards",2,0,2,7,0,42,0,32,0,8,8
"62","Heron, Squacco","Ardeola ralloides","perc_pres",0,0,1,34,2,25,0,0,0,37,0
"62","Heron, Squacco","Ardeola ralloides","perc_cards",0,0,0,32,2,27,0,0,0,38,0
"621","Crombec, Long-billed","Sylvietta rufescens","perc_pres",1,0,6,9,0,26,0,10,0,44,3
"621","Crombec, Long-billed","Sylvietta rufescens","perc_cards",1,0,5,4,0,21,0,3,0,66,1
"622","Apalis, Bar-throated","Apalis thoracica","perc_pres",4,0,14,18,2,38,0,1,0,21,1
"622","Apalis, Bar-throated","Apalis thoracica","perc_cards",4,0,15,10,2,55,0,1,0,13,0
"624","Apalis, Rudd's","Apalis ruddi","perc_pres",0,0,0,0,6,38,0,0,0,56,0
"624","Apalis, Rudd's","Apalis ruddi","perc_cards",0,0,0,0,3,55,0,0,0,42,0
"625","Apalis, Yellow-breasted","Apalis flavida","perc_pres",3,0,0,6,3,35,0,0,0,52,0
"625","Apalis, Yellow-breasted","Apalis flavida","perc_cards",1,0,1,1,2,37,0,0,0,57,0
"626","Eremomela, Karoo","Eremomela gregalis","perc_pres",0,0,3,0,0,42,0,33,1,0,21
"626","Eremomela, Karoo","Eremomela gregalis","perc_cards",0,0,3,0,0,46,0,28,1,0,22
"627","Camaroptera, Green-backed","Camaroptera brachyura","perc_pres",4,0,2,13,4,39,0,0,0,38,0
"627","Camaroptera, Green-backed","Camaroptera brachyura","perc_cards",1,0,1,4,8,51,0,0,0,34,0
"628","Camaroptera, Grey-backed","Camaroptera brevicaudata","perc_pres",0,0,0,1,0,10,0,0,0,89,0
"628","Camaroptera, Grey-backed","Camaroptera brevicaudata","perc_cards",0,0,0,0,0,26,0,0,0,74,0
"629","Cisticola, Zitting","Cisticola juncidis","perc_pres",1,0,8,40,1,24,0,2,0,25,0
"629","Cisticola, Zitting","Cisticola juncidis","perc_cards",0,0,9,38,1,26,0,0,0,25,0
"63","Heron, Striated","Butorides striata","perc_pres",0,0,0,11,2,21,0,0,0,64,0
"63","Heron, Striated","Butorides striata","perc_cards",0,0,0,13,2,24,0,0,0,61,0
"630","Cisticola, Desert","Cisticola aridulus","perc_pres",0,0,0,32,0,21,0,11,0,35,0
"630","Cisticola, Desert","Cisticola aridulus","perc_cards",0,0,0,37,0,22,0,6,0,35,0
"631","Cisticola, Cloud","Cisticola textrix","perc_pres",1,0,11,63,0,18,0,2,0,5,0
"631","Cisticola, Cloud","Cisticola textrix","perc_cards",0,0,12,57,0,25,0,1,0,4,0
"634","Cisticola, Wing-snapping","Cisticola ayresii","perc_pres",1,0,0,66,1,23,0,0,0,9,0
"634","Cisticola, Wing-snapping","Cisticola ayresii","perc_cards",1,0,0,67,0,26,0,0,0,6,0
"635","Cisticola, Pale-crowned","Cisticola cinnamomeus","perc_pres",0,0,0,82,2,15,0,0,0,1,0
"635","Cisticola, Pale-crowned","Cisticola cinnamomeus","perc_cards",0,0,0,84,1,14,0,0,0,0,0
"637","-","Cisticola fulvicapilla","perc_pres",2,0,7,30,1,28,0,3,0,28,0
"637","-","Cisticola fulvicapilla","perc_cards",2,0,7,24,1,39,0,1,0,25,0
"638","Cisticola, Grey-backed","Cisticola subruficapilla","perc_pres",3,0,21,7,0,35,0,21,0,4,10
"638","Cisticola, Grey-backed","Cisticola subruficapilla","perc_cards",4,0,39,4,0,37,0,9,1,2,5
"639","Cisticola, Wailing","Cisticola lais","perc_pres",1,0,1,61,1,29,0,0,0,6,0
"639","Cisticola, Wailing","Cisticola lais","perc_cards",1,0,1,52,0,43,0,0,0,3,0
"64","Heron, Black","Egretta ardesiaca","perc_pres",0,0,0,33,1,26,0,0,0,40,0
"64","Heron, Black","Egretta ardesiaca","perc_cards",0,0,0,26,0,32,0,0,0,42,0
"641","Cisticola, Tinkling","Cisticola rufilatus","perc_pres",0,0,0,6,0,11,0,0,0,83,0
"641","Cisticola, Tinkling","Cisticola rufilatus","perc_cards",0,0,0,4,0,17,0,0,0,79,0
"642","Cisticola, Rattling","Cisticola chiniana","perc_pres",0,0,0,10,2,18,0,0,0,70,0
"642","Cisticola, Rattling","Cisticola chiniana","perc_cards",0,0,0,5,2,19,0,0,0,73,0
"644","Cisticola, Red-faced","Cisticola erythrops","perc_pres",0,0,0,2,5,27,0,0,0,66,0
"644","Cisticola, Red-faced","Cisticola erythrops","perc_cards",0,0,0,0,6,30,0,0,0,64,0
"646","Cisticola, Levaillant's","Cisticola tinniens","perc_pres",1,0,11,47,1,25,0,4,0,10,1
"646","Cisticola, Levaillant's","Cisticola tinniens","perc_cards",1,0,16,43,0,32,0,1,0,7,0
"647","Cisticola, Croaking","Cisticola natalensis","perc_pres",0,0,0,25,6,37,0,0,0,32,0
"647","Cisticola, Croaking","Cisticola natalensis","perc_cards",0,0,0,15,5,50,0,0,0,31,0
"648","Cisticola, Lazy","Cisticola aberrans","perc_pres",2,0,1,28,3,37,0,0,0,29,0
"648","Cisticola, Lazy","Cisticola aberrans","perc_cards",1,0,2,19,1,50,0,0,0,27,0
"649","Prinia, Tawny-flanked","Prinia subflava","perc_pres",1,0,0,23,2,24,0,0,0,50,0
"649","Prinia, Tawny-flanked","Prinia subflava","perc_cards",0,0,0,19,4,32,0,0,0,45,0
"65","Heron, Rufous-bellied","Ardeola rufiventris","perc_pres",0,0,0,8,8,40,0,0,0,44,0
"65","Heron, Rufous-bellied","Ardeola rufiventris","perc_cards",0,0,0,49,7,25,0,0,0,19,0
"650","Prinia, Black-chested","Prinia flavicans","perc_pres",0,0,0,31,0,17,0,11,0,40,0
"650","Prinia, Black-chested","Prinia flavicans","perc_cards",0,0,0,41,0,24,0,3,0,32,0
"653","Warbler, Namaqua","Phragmacia substriata","perc_pres",0,0,4,5,0,53,0,24,2,1,10
"653","Warbler, Namaqua","Phragmacia substriata","perc_cards",0,0,2,3,0,59,0,23,1,0,12
"654","Flycatcher, Spotted","Muscicapa striata","perc_pres",1,0,2,19,1,23,0,2,0,52,0
"654","Flycatcher, Spotted","Muscicapa striata","perc_cards",0,0,1,15,1,21,0,1,0,62,0
"655","Flycatcher, African Dusky","Muscicapa adusta","perc_pres",3,0,16,19,4,38,0,0,0,20,0
"655","Flycatcher, African Dusky","Muscicapa adusta","perc_cards",2,0,18,8,6,56,0,0,0,10,0
"656","Flycatcher, Ashy","Muscicapa caerulescens","perc_pres",1,0,0,4,6,37,0,0,0,53,0
"656","Flycatcher, Ashy","Muscicapa caerulescens","perc_cards",0,0,0,1,5,43,0,0,0,52,0
"657","Tit-Flycatcher, Grey","Myioparus plumbeus","perc_pres",0,0,0,1,0,17,0,0,0,81,0
"657","Tit-Flycatcher, Grey","Myioparus plumbeus","perc_cards",0,0,0,0,0,21,0,0,0,78,0
"658","Warbler, Chestnut-vented","Curruca subcoerulea","perc_pres",2,0,4,15,0,29,0,12,0,36,2
"658","Warbler, Chestnut-vented","Curruca subcoerulea","perc_cards",1,0,4,19,0,32,0,6,0,38,1
"659","Warbler, Layard's","Curruca layardi","perc_pres",0,0,10,17,0,38,0,23,0,2,10
"659","Warbler, Layard's","Curruca layardi","perc_cards",0,0,18,15,0,35,0,24,0,1,6
"66","Bittern, Dwarf","Ixobrychus sturmii","perc_pres",0,0,0,5,1,15,0,0,0,78,0
"66","Bittern, Dwarf","Ixobrychus sturmii","perc_cards",0,0,0,2,0,30,0,0,0,67,0
"661","Flycatcher, Marico","Melaenornis mariquensis","perc_pres",0,0,0,2,0,13,0,0,0,85,0
"661","Flycatcher, Marico","Melaenornis mariquensis","perc_cards",0,0,0,1,0,14,0,0,0,85,0
"662","Flycatcher, Pale","Melaenornis pallidus","perc_pres",0,0,0,2,2,16,0,0,0,80,0
"662","Flycatcher, Pale","Melaenornis pallidus","perc_cards",0,0,0,1,0,14,0,0,0,84,0
"663","Flycatcher, Chat","Melaenornis infuscatus","perc_pres",1,0,1,2,0,29,0,40,1,22,5
"663","Flycatcher, Chat","Melaenornis infuscatus","perc_cards",1,0,0,1,0,36,0,35,1,22,4
"664","Flycatcher, Southern Black","Melaenornis pammelaina","perc_pres",1,0,0,15,3,28,0,0,0,53,0
"664","Flycatcher, Southern Black","Melaenornis pammelaina","perc_cards",0,0,0,6,8,38,0,0,0,48,0
"665","Flycatcher, Fiscal","Melaenornis silens","perc_pres",3,0,11,26,1,30,0,8,0,20,1
"665","Flycatcher, Fiscal","Melaenornis silens","perc_cards",3,0,17,22,0,42,0,3,0,12,1
"666","Warbler, African Yellow","Iduna natalensis","perc_pres",0,0,0,50,5,31,0,0,0,15,0
"666","Warbler, African Yellow","Iduna natalensis","perc_cards",0,0,0,46,4,35,0,0,0,14,0
"668","Hyliota, Southern","Hyliota australis","perc_pres",0,0,0,0,0,0,0,0,0,100,0
"668","Hyliota, Southern","Hyliota australis","perc_cards",0,0,0,0,0,0,0,0,0,100,0
"67","Bittern, Little","Ixobrychus minutus","perc_pres",1,0,9,25,3,33,0,1,1,26,0
"67","Bittern, Little","Ixobrychus minutus","perc_cards",0,0,12,35,2,32,0,1,0,17,0
"671","Warbler, Yellow-throated Woodland","Phylloscopus ruficapilla","perc_pres",2,0,6,28,3,58,0,0,0,4,0
"671","Warbler, Yellow-throated Woodland","Phylloscopus ruficapilla","perc_cards",0,0,7,17,1,74,0,0,0,1,0
"672","Batis, Cape","Batis capensis","perc_pres",5,0,22,21,2,41,0,0,0,9,0
"672","Batis, Cape","Batis capensis","perc_cards",3,0,24,11,1,57,0,0,0,4,0
"673","Batis, Chinspot","Batis molitor","perc_pres",2,0,0,13,2,25,0,0,0,58,0
"673","Batis, Chinspot","Batis molitor","perc_cards",1,0,0,6,1,26,0,0,0,66,0
"674","Batis, Pririt","Batis pririt","perc_pres",2,0,1,10,0,35,0,21,1,27,4
"674","Batis, Pririt","Batis pririt","perc_cards",2,0,1,13,0,43,0,16,0,24,2
"676","Batis, Woodward's","Batis fratrum","perc_pres",0,2,0,0,6,75,0,0,0,17,0
"676","Batis, Woodward's","Batis fratrum","perc_cards",0,0,0,0,1,92,0,0,0,6,0
"677","Wattle-eye, Black-throated","Platysteira peltata","perc_pres",0,1,0,1,25,54,0,0,0,19,0
"677","Wattle-eye, Black-throated","Platysteira peltata","perc_cards",0,0,0,0,29,66,0,0,0,6,0
"678","Flycatcher, Fairy","Stenostira scita","perc_pres",1,0,6,23,0,36,0,16,0,12,5
"678","Flycatcher, Fairy","Stenostira scita","perc_cards",1,0,8,24,0,40,0,16,0,9,3
"680","Flycatcher, Blue-mantled Crested","Trochocercus cyanomelas","perc_pres",3,0,8,12,6,57,0,0,0,13,0
"680","Flycatcher, Blue-mantled Crested","Trochocercus cyanomelas","perc_cards",2,0,9,7,2,74,0,0,0,6,0
"682","Flycatcher, African Paradise","Terpsiphone viridis","perc_pres",2,0,9,23,2,28,0,1,0,35,0
"682","Flycatcher, African Paradise","Terpsiphone viridis","perc_cards",1,0,7,18,3,37,0,0,0,34,0
"685","Wagtail, African Pied","Motacilla aguimp","perc_pres",1,0,1,12,4,31,0,1,1,48,0
"685","Wagtail, African Pied","Motacilla aguimp","perc_cards",0,0,0,4,10,39,0,0,0,46,0
"686","Wagtail, Cape","Motacilla capensis","perc_pres",2,0,9,33,1,28,0,9,0,16,3
"686","Wagtail, Cape","Motacilla capensis","perc_cards",2,0,16,28,2,38,0,2,0,11,1
"688","Wagtail, Mountain","Motacilla clara","perc_pres",2,0,0,20,8,49,0,0,0,22,0
"688","Wagtail, Mountain","Motacilla clara","perc_cards",1,0,0,10,13,59,0,0,0,17,0
"689","Wagtail, Western Yellow","Motacilla flava","perc_pres",2,0,5,26,6,32,0,1,0,28,0
"689","Wagtail, Western Yellow","Motacilla flava","perc_cards",0,0,2,30,8,32,0,0,0,27,0
