"","PENTADE","Azonal Vegetation","Savanna","Forests","Grassland","NA","Nama-Karoo","Indian Ocean Coastal Belt","Desert","Succulent Karoo","Fynbos","<Null>","Albany Thicket"
"13573","3135_1905",NA,NA,0.361266226882592,NA,NA,NA,NA,NA,0.675518845346348,98.9633235838414,NA,NA
"13574","3135_1910",NA,NA,NA,NA,NA,NA,NA,NA,79.8086282103621,20.1887602507549,NA,NA
"13575","3135_1915",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13576","3135_1920",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13577","3135_1925",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13578","3135_1930",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13579","3135_1935",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13580","3135_1940",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13581","3135_1945",NA,NA,NA,NA,NA,NA,NA,NA,95.492753503598,4.50226581006578,NA,NA
"13582","3135_1950",NA,NA,NA,NA,NA,NA,NA,NA,92.7192920488786,7.28013356539591,NA,NA
"13583","3135_1955",3.45151949154955,NA,NA,NA,NA,NA,NA,NA,96.5489727442934,NA,NA,NA
"13584","3135_2000",7.81540478685667,NA,NA,NA,NA,NA,NA,NA,92.1877112969539,NA,NA,NA
"13585","3135_2005",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13586","3135_2010",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13587","3135_2015",13.3673734183811,NA,NA,NA,NA,25.9973237759469,NA,NA,60.6364775323063,NA,NA,NA
"13588","3135_2020",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13589","3135_2025",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13590","3135_2030",0.557990668632442,NA,NA,NA,NA,99.4420139885512,NA,NA,NA,NA,NA,NA
"13591","3135_2035",25.1293267041063,NA,NA,NA,NA,74.8737335864753,NA,NA,NA,NA,NA,NA
"13592","3135_2040",6.62026153226652,NA,NA,NA,NA,93.3797384677335,NA,NA,NA,NA,NA,NA
"13593","3135_2045",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13594","3135_2050",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13595","3135_2055",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13596","3135_2100",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13597","3135_2105",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13598","3135_2110",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13599","3135_2115",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13600","3135_2120",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13601","3135_2125",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13602","3135_2130",10.6545124339843,NA,NA,NA,NA,89.3410600192283,NA,NA,NA,NA,NA,NA
"13603","3135_2135",7.84533364008169,NA,NA,NA,NA,92.157794094962,NA,NA,NA,NA,NA,NA
"13604","3135_2140",7.22015729032498,NA,NA,NA,NA,92.7752734023426,NA,NA,NA,NA,NA,NA
"13605","3135_2145",2.9987418136765,NA,NA,NA,NA,97.0012581863235,NA,NA,NA,NA,NA,NA
"13606","3135_2150",8.30446486217719,NA,NA,NA,NA,91.6975125016761,NA,NA,NA,NA,NA,NA
"13607","3135_2155",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13608","3135_2200",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13609","3135_2205",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13610","3135_2210",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13611","3135_2215",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13612","3135_2220",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13613","3135_2225",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13614","3135_2230",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13615","3135_2235",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13616","3135_2240",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13617","3135_2245",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13618","3135_2250",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13619","3135_2255",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13620","3135_2300",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13621","3135_2305",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13622","3135_2310",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13623","3135_2315",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13624","3135_2320",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13625","3135_2325",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13626","3135_2330",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13627","3135_2335",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13628","3135_2340",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13629","3135_2345",10.0357017766276,NA,NA,NA,NA,89.9610030880196,NA,NA,NA,NA,NA,NA
"13630","3135_2350",3.93199094677645,NA,NA,NA,NA,96.0639216361532,NA,NA,NA,NA,NA,NA
"13631","3135_2355",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13632","3135_2400",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13633","3135_2405",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13634","3135_2410",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13635","3135_2415",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13636","3135_2420",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13637","3135_2425",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13638","3135_2430",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13639","3135_2435",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13640","3135_2440",6.42023535222853,NA,NA,NA,NA,93.5766102839009,NA,NA,NA,NA,NA,NA
"13641","3135_2445",17.9147138250314,NA,NA,0.458754630020317,NA,81.6271917353623,NA,NA,NA,NA,NA,NA
"13642","3135_2450",NA,NA,NA,25.1808413505988,NA,74.8141382270738,NA,NA,NA,NA,NA,NA
"13643","3135_2455",NA,NA,NA,21.949787086259,NA,78.0457600009558,NA,NA,NA,NA,NA,NA
"13644","3135_2500",NA,NA,NA,3.43860464666424,NA,96.5651907737284,NA,NA,NA,NA,NA,NA
"13645","3135_2505",NA,NA,NA,7.20626702393366,NA,92.790717615327,NA,NA,NA,NA,NA,NA
"13646","3135_2510",NA,NA,NA,10.7566265358743,NA,89.2415950895398,NA,NA,NA,NA,NA,NA
"13647","3135_2515",NA,NA,NA,2.94298156134522,NA,97.0570184386548,NA,NA,NA,NA,NA,NA
"13648","3135_2520",NA,NA,NA,29.9901941673211,NA,70.0100532324214,NA,NA,NA,NA,NA,NA
"13649","3135_2525",NA,NA,NA,3.39457773787022,NA,96.6100290699176,NA,NA,NA,NA,NA,NA
"13650","3135_2530",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13651","3135_2535",NA,NA,NA,0.260874850825598,NA,99.7434789411086,NA,NA,NA,NA,NA,NA
"13652","3135_2540",NA,NA,NA,1.89186009455365,NA,98.1081525407162,NA,NA,NA,NA,NA,NA
"13653","3135_2545",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13654","3135_2550",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13655","3135_2555",NA,NA,NA,13.5912971889847,NA,86.4048308132446,NA,NA,NA,NA,NA,NA
"13656","3135_2600",NA,NA,NA,69.3493492556938,NA,30.6550605363756,NA,NA,NA,NA,NA,NA
"13657","3135_2605",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13658","3135_2610",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13659","3135_2615",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13660","3135_2620",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13661","3135_2625",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13662","3135_2630",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13663","3135_2635",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13664","3135_2640",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13665","3135_2645",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13666","3135_2650",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13667","3135_2655",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13668","3135_2700",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13669","3135_2705",NA,NA,0.369467021205841,99.6256100582575,NA,NA,NA,NA,NA,NA,NA,NA
"13670","3135_2710",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13671","3135_2715",NA,NA,0.0283009900674102,99.9716870163956,NA,NA,NA,NA,NA,NA,NA,NA
"13672","3135_2720",NA,NA,0.288973535585254,99.710989383303,NA,NA,NA,NA,NA,NA,NA,NA
"13673","3135_2725",NA,NA,0.0420596051716947,99.9579447627894,NA,NA,NA,NA,NA,NA,NA,NA
"13674","3135_2730",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13675","3135_2735",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13676","3135_2740",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13677","3135_2745",NA,NA,1.84928251388665,98.1491148677866,NA,NA,NA,NA,NA,NA,NA,NA
"13678","3135_2750",NA,NA,2.08387634876161,97.9183032851817,NA,NA,NA,NA,NA,NA,NA,NA
"13679","3135_2755",NA,NA,3.36713111629888,96.6343047805232,NA,NA,NA,NA,NA,NA,NA,NA
"13680","3135_2800",NA,NA,4.27686347182199,95.7230150100356,NA,NA,NA,NA,NA,NA,NA,NA
"13681","3135_2805",NA,NA,5.5894344087068,94.4135776676128,NA,NA,NA,NA,NA,NA,NA,NA
"13682","3135_2810",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13683","3135_2815",NA,NA,0.126286410204155,99.8737135897959,NA,NA,NA,NA,NA,NA,NA,NA
"13684","3135_2820",NA,NA,2.2254320346423,97.7775264567871,NA,NA,NA,NA,NA,NA,NA,NA
"13685","3135_2825",NA,NA,NA,99.9991234409775,NA,NA,NA,NA,NA,NA,NA,NA
"13686","3135_2830",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13687","3135_2835",NA,NA,NA,99.9999034043997,NA,NA,NA,NA,NA,NA,NA,NA
"13688","3135_2840",NA,2.72921647491723,NA,97.2706540248709,NA,NA,NA,NA,NA,NA,NA,NA
"13689","3135_2845",NA,68.9439383874277,NA,31.0515039241184,NA,NA,NA,NA,NA,NA,NA,NA
"13690","3135_2850",NA,83.8570104029547,NA,16.1469572801207,NA,NA,NA,NA,NA,NA,NA,NA
"13691","3135_2855",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13692","3135_2900",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13693","3135_2905",NA,96.7259069278949,NA,3.27771073873984,NA,NA,NA,NA,NA,NA,NA,NA
"13694","3135_2910",NA,87.9515423708424,2.18076110785268,NA,NA,NA,9.86419682058438,NA,NA,NA,NA,NA
"13695","3135_2915",NA,63.0226110489174,NA,NA,NA,NA,36.9773889510826,NA,NA,NA,NA,NA
"13696","3135_2920",NA,36.2131810054474,2.36285435526654,NA,0.0793176265414772,NA,61.3433369560423,NA,NA,NA,NA,NA
"13697","3135_2925",NA,3.98923893891447,20.6867204726599,NA,0.994158458620886,NA,74.3340559939929,NA,NA,NA,NA,NA
"13698","3135_2930",0.354189985683816,NA,38.4223215290091,NA,3.25384064448877,NA,53.6221696802726,NA,NA,NA,NA,NA
"13699","3135_2935",2.80512037206349,NA,4.24968649928807,NA,2.2180819077256,NA,77.0776764762208,NA,NA,NA,NA,NA
"13700","3140_1810",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
"13701","3140_1815",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13702","3140_1820",NA,NA,NA,NA,NA,NA,NA,NA,50.3301152553247,49.669435752597,NA,NA
"13703","3140_1825",NA,NA,NA,NA,NA,NA,NA,NA,99.9623470877657,0.03704781045823,NA,NA
"13704","3140_1830",23.8117923574863,NA,NA,NA,NA,NA,NA,NA,76.1872257950206,NA,NA,NA
"13705","3140_1835",4.77950831258886,NA,NA,NA,NA,NA,NA,NA,95.2177525877042,NA,NA,NA
"13706","3140_1840",1.96836062100411,NA,NA,NA,NA,NA,NA,NA,83.160064254511,14.8717976829125,NA,NA
"13707","3140_1845",0.413451838300185,NA,2.68306273919996,NA,NA,NA,NA,NA,51.8659904917255,45.0325217106959,NA,NA
"13708","3140_1850",1.98139240554326,NA,1.22046829655675,NA,NA,NA,NA,NA,69.9197026414641,26.8741144667512,NA,NA
"13709","3140_1855",0.423860319147475,NA,0.150764245068564,NA,NA,NA,NA,NA,65.6859088773387,33.7373030356534,NA,NA
"13710","3140_1900",NA,NA,1.224356478098,NA,NA,NA,NA,NA,NA,98.7752179997897,NA,NA
"13711","3140_1905",NA,NA,0.609063367066362,NA,NA,NA,NA,NA,NA,99.3885838901738,NA,NA
"13712","3140_1910",0.333291940271015,NA,NA,NA,NA,NA,NA,NA,43.2562205686485,56.4105197010953,NA,NA
"13713","3140_1915",NA,NA,NA,NA,NA,NA,NA,NA,99.999999999987,NA,NA,NA
"13714","3140_1920",NA,NA,NA,NA,NA,NA,NA,NA,99.9998119690811,NA,NA,NA
"13715","3140_1925",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13716","3140_1930",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13717","3140_1935",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13718","3140_1940",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13719","3140_1945",NA,NA,NA,NA,NA,NA,NA,NA,97.9296644920833,2.07352974091997,NA,NA
"13720","3140_1950",NA,NA,NA,NA,NA,NA,NA,NA,81.2415949923885,18.7548861229975,NA,NA
"13721","3140_1955",NA,NA,NA,NA,NA,NA,NA,NA,99.6886082186191,0.307436475281228,NA,NA
"13722","3140_2000",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13723","3140_2005",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13724","3140_2010",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"13725","3140_2015",7.60388592002213,NA,NA,NA,NA,21.2432819186924,NA,NA,71.1533098264639,NA,NA,NA
"13726","3140_2020",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13727","3140_2025",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13728","3140_2030",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13729","3140_2035",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13730","3140_2040",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13731","3140_2045",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13732","3140_2050",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13733","3140_2055",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13734","3140_2100",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13735","3140_2105",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13736","3140_2110",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13737","3140_2115",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13738","3140_2120",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13739","3140_2125",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13740","3140_2130",19.1759404572392,NA,NA,NA,NA,80.8235442646381,NA,NA,NA,NA,NA,NA
"13741","3140_2135",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13742","3140_2140",7.93922017560187,NA,NA,NA,NA,92.0653531530238,NA,NA,NA,NA,NA,NA
"13743","3140_2145",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13744","3140_2150",9.12162050575522,NA,NA,NA,NA,90.8759334583612,NA,NA,NA,NA,NA,NA
"13745","3140_2155",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13746","3140_2200",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13747","3140_2205",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13748","3140_2210",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13749","3140_2215",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13750","3140_2220",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13751","3140_2225",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13752","3140_2230",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13753","3140_2235",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13754","3140_2240",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13755","3140_2245",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13756","3140_2250",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13757","3140_2255",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13758","3140_2300",38.4092164085836,NA,NA,NA,NA,61.5863786738348,NA,NA,NA,NA,NA,NA
"13759","3140_2305",11.4838861574886,NA,NA,NA,NA,88.5115008481366,NA,NA,NA,NA,NA,NA
"13760","3140_2310",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13761","3140_2315",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13762","3140_2320",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13763","3140_2325",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13764","3140_2330",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13765","3140_2335",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13766","3140_2340",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13767","3140_2345",26.4608324603603,NA,NA,NA,NA,73.5388568492636,NA,NA,NA,NA,NA,NA
"13768","3140_2350",3.6476794481156,NA,NA,NA,NA,96.3564115661518,NA,NA,NA,NA,NA,NA
"13769","3140_2355",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13770","3140_2400",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13771","3140_2405",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13772","3140_2410",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13773","3140_2415",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13774","3140_2420",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13775","3140_2425",NA,NA,NA,0.766645867726464,NA,99.2333541322735,NA,NA,NA,NA,NA,NA
"13776","3140_2430",NA,NA,NA,1.62567962849047,NA,98.3702663002643,NA,NA,NA,NA,NA,NA
"13777","3140_2435",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13778","3140_2440",0.365813719531129,NA,NA,16.3395276122238,NA,83.2932773452841,NA,NA,NA,NA,NA,NA
"13779","3140_2445",1.82892483941446,NA,NA,30.0561403704652,NA,68.1135586055789,NA,NA,NA,NA,NA,NA
"13780","3140_2450",NA,NA,NA,55.7592868055181,NA,44.2409793211782,NA,NA,NA,NA,NA,NA
"13781","3140_2455",NA,NA,NA,17.249610736783,NA,82.7548460948618,NA,NA,NA,NA,NA,NA
"13782","3140_2500",NA,NA,NA,28.831099909753,NA,71.1639688340699,NA,NA,NA,NA,NA,NA
"13783","3140_2505",NA,NA,NA,30.2122062966964,NA,69.7866768043461,NA,NA,NA,NA,NA,NA
"13784","3140_2510",NA,NA,NA,21.5510890567132,NA,78.4533165922787,NA,NA,NA,NA,NA,NA
"13785","3140_2515",0.185113896436841,NA,NA,7.08027489150596,NA,92.7299117856434,NA,NA,NA,NA,NA,NA
"13786","3140_2520",0.62249364581527,NA,NA,20.249237004339,NA,79.130230851972,NA,NA,NA,NA,NA,NA
"13787","3140_2525",NA,NA,NA,0.000899667502531496,NA,99.9991696189316,NA,NA,NA,NA,NA,NA
"13788","3140_2530",NA,NA,NA,1.48106208013966,NA,98.5189379198603,NA,NA,NA,NA,NA,NA
"13789","3140_2535",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"13790","3140_2540",NA,NA,NA,0.382990387107329,NA,99.6161105053343,NA,NA,NA,NA,NA,NA
"13791","3140_2545",NA,NA,NA,15.4027400907294,NA,84.5922349736059,NA,NA,NA,NA,NA,NA
"13792","3140_2550",NA,NA,NA,20.5418762123326,NA,79.4539171206529,NA,NA,NA,NA,NA,NA
"13793","3140_2555",NA,NA,NA,28.7811274803236,NA,71.2180124413225,NA,NA,NA,NA,NA,NA
"13794","3140_2600",NA,NA,NA,97.7676252767569,NA,2.23060955737242,NA,NA,NA,NA,NA,NA
"13795","3140_2605",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13796","3140_2610",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13797","3140_2615",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13798","3140_2620",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13799","3140_2625",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13800","3140_2630",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13801","3140_2635",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13802","3140_2640",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13803","3140_2645",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13804","3140_2650",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13805","3140_2655",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13806","3140_2700",NA,NA,0.379933067955035,99.6163458445235,NA,NA,NA,NA,NA,NA,NA,NA
"13807","3140_2705",NA,NA,0.148108546121113,99.8569059493715,NA,NA,NA,NA,NA,NA,NA,NA
"13808","3140_2710",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13809","3140_2715",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13810","3140_2720",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13811","3140_2725",NA,NA,0.0674360042646717,99.9325639957353,NA,NA,NA,NA,NA,NA,NA,NA
"13812","3140_2730",NA,NA,1.17786280941202,98.8217789415874,NA,NA,NA,NA,NA,NA,NA,NA
"13813","3140_2735",NA,NA,0.18911611037448,99.8108927330113,NA,NA,NA,NA,NA,NA,NA,NA
"13814","3140_2740",NA,NA,1.1705255571236,98.8292677182718,NA,NA,NA,NA,NA,NA,NA,NA
"13815","3140_2745",NA,NA,0.640377164311761,99.3641728621665,NA,NA,NA,NA,NA,NA,NA,NA
"13816","3140_2750",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13817","3140_2755",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13818","3140_2800",NA,NA,2.2682624704337,97.7313438633796,NA,NA,NA,NA,NA,NA,NA,NA
"13819","3140_2805",NA,NA,NA,99.9997594633874,NA,NA,NA,NA,NA,NA,NA,NA
"13820","3140_2810",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13821","3140_2815",NA,0.565893364020924,NA,99.4325458594918,NA,NA,NA,NA,NA,NA,NA,NA
"13822","3140_2820",NA,8.05710253264449,NA,91.9391230067438,NA,NA,NA,NA,NA,NA,NA,NA
"13823","3140_2825",NA,NA,NA,99.9998153482507,NA,NA,NA,NA,NA,NA,NA,NA
"13824","3140_2830",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"13825","3140_2835",NA,NA,NA,99.9999440963672,NA,NA,NA,NA,NA,NA,NA,NA
"13826","3140_2840",NA,5.78490704994857,NA,94.2112318021708,NA,NA,NA,NA,NA,NA,NA,NA
"13827","3140_2845",NA,65.4956578586385,NA,34.5087351435979,NA,NA,NA,NA,NA,NA,NA,NA
"13828","3140_2850",NA,99.9998968417641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13829","3140_2855",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13830","3140_2900",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13831","3140_2905",NA,99.514322624689,0.484022063184724,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13832","3140_2910",NA,61.2552061119261,5.76523406132441,NA,NA,NA,32.9794881391225,NA,NA,NA,NA,NA
"13833","3140_2915",NA,5.10436296863022,8.42867182239695,NA,NA,NA,86.4633220325881,NA,NA,NA,NA,NA
"13834","3140_2920",NA,NA,14.4572997440702,NA,1.26036662789594,NA,83.6206389341864,NA,NA,NA,NA,NA
"13835","3140_2925",NA,NA,16.0089025708473,NA,1.81257985757194,NA,82.1851735561773,NA,NA,NA,NA,NA
"13836","3145_1810",3.03049689030614,NA,NA,NA,NA,NA,NA,NA,90.3477229420882,NA,NA,NA
"13837","3145_1815",1.35558729116551,NA,NA,NA,NA,NA,NA,NA,98.5413555478369,0.10302342784907,NA,NA
"13838","3145_1820",0.742139388491637,NA,NA,NA,NA,NA,NA,NA,38.7029462538168,60.5554251609776,NA,NA
"13839","3145_1825",NA,NA,NA,NA,NA,NA,NA,NA,90.2161399756442,9.78283670435955,NA,NA
"13840","3145_1830",3.82293098607262,NA,NA,NA,NA,NA,NA,NA,94.8182243086932,1.35967700168622,NA,NA
"13841","3145_1835",5.61629657474204,NA,NA,NA,NA,NA,NA,NA,74.5334573459195,19.8472074039786,NA,NA
"13842","3145_1840",0.0897368201383272,NA,NA,NA,NA,NA,NA,NA,2.10046381622017,97.8112956387644,NA,NA
"13843","3145_1845",NA,NA,0.164639376399172,NA,NA,NA,NA,NA,0.0764739860937194,99.7632994151889,NA,NA
"13844","3145_1850",0.606262054998045,NA,0.465352161488357,NA,NA,NA,NA,NA,8.40894777557135,90.5236193997782,NA,NA
"13845","3145_1855",NA,NA,NA,NA,NA,NA,NA,NA,38.9888705767488,61.0153212438454,NA,NA
"13846","3145_1900",1.14570118104262,NA,NA,NA,NA,NA,NA,NA,14.0156405920084,84.8329948964464,NA,NA
