system:index,0,1,AREA,Area_km2,Area_m2,BOTTOM,CENTREX,CENTREY,ID,LABEL,LEFT,PENTADE,QDGC,RIGHT,TOP,histogram,.geo
000000000000000042f3,74560.25882352928,2200.1254901960783,0.0069,57.12,5.711735877E7,-34.083333,22.208333,-34.041667,47631,DG181,22.166667,3400_2210,3422AA,22.25,-34.0,"{1=2200.1254901960783, 0=74560.25882352928}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042f4,58197.74901960797,114.16078431372549,0.0069,43.39,4.339472883E7,-34.083333,22.291667,-34.041667,47632,DH181,22.25,3400_2215,3422AB,22.333333,-34.0,"{1=114.16078431372549, 0=58197.74901960797}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042f5,63343.43137254914,879.7137254901959,0.0069,47.79,4.779033441E7,-34.083333,22.375,-34.041667,47633,DI181,22.333333,3400_2220,3422AB,22.416667,-34.0,"{1=879.7137254901959, 0=63343.43137254914}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042f6,57895.00784313719,363.6078431372549,0.0069,43.36,4.335557529E7,-34.083333,22.458333,-34.041667,47634,DJ181,22.416667,3400_2225,3422AB,22.5,-34.0,"{1=363.6078431372549, 0=57895.00784313719}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042f7,16520.768627451023,1294.6117647058795,0.0069,13.26,1.326225536E7,-34.083333,22.541667,-34.041667,47635,DK181,22.5,3400_2230,3422BA,22.583333,-34.0,"{1=1294.6117647058795, 0=16520.768627451023}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042f8,2826.231372549035,314.41960784313716,0.0069,2.34,2341812.22,-34.083333,22.625,-34.041667,47636,DL181,22.583333,3400_2235,3422BA,22.666667,-34.0,"{1=314.41960784313716, 0=2826.231372549035}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042f9,19086.04313725493,396.1960784313725,0.0069,14.51,1.450657546E7,-34.083333,22.708333,-34.041667,47637,DM181,22.666667,3400_2240,3422BA,22.75,-34.0,"{1=396.1960784313725, 0=19086.04313725493}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042fa,32080.58039215679,4712.713725490209,0.0069,27.39,2.738605863E7,-34.083333,22.791667,-34.041667,47638,DN181,22.75,3400_2245,3422BB,22.833333,-34.0,"{1=4712.713725490209, 0=32080.58039215679}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042fb,58914.74509803917,3143.4313725490197,0.0069,46.18,4.618306999E7,-34.083333,22.875,-34.041667,47639,DO181,22.833333,3400_2250,3422BB,22.916667,-34.0,"{1=3143.4313725490197, 0=58914.74509803917}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042fc,82181.93725490222,416.1098039215686,0.0069,61.46,6.145520363E7,-34.083333,22.958333,-34.041667,47640,DP181,22.916667,3400_2255,3422BB,23.0,-34.0,"{1=416.1098039215686, 0=82181.93725490222}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042fd,55871.996078431475,1218.403921568626,0.0069,42.48,4.248274669E7,-34.083333,23.041667,-34.041667,47641,DQ181,23.0,3400_2300,3423AA,23.083333,-34.0,"{1=1218.403921568626, 0=55871.996078431475}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042fe,28.29019607843137,,0.0069,0.02,21009.68,-34.083333,23.041667,-34.041667,47641,DQ181,23.0,3400_2300,3423AA,23.083333,-34.0,{0=28.29019607843137},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042ff,11310.078431372543,1157.9647058823518,0.0069,9.27,9271885.26,-34.083333,23.041667,-34.041667,47641,DQ181,23.0,3400_2300,3423AA,23.083333,-34.0,"{1=1157.9647058823518, 0=11310.078431372543}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004300,91597.58823529407,114.56470588235294,0.0069,68.24,6.823608475E7,-34.083333,23.125,-34.041667,47642,DR181,23.083333,3400_2305,3423AA,23.166667,-34.0,"{1=114.56470588235294, 0=91597.58823529407}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004301,95352.57647058819,13.0,0.0069,70.94,7.094102368E7,-34.083333,23.208333,-34.041667,47643,DS181,23.166667,3400_2310,3423AA,23.25,-34.0,"{1=13.0, 0=95352.57647058819}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004302,95304.23921568628,323.4470588235294,0.0069,71.13,7.112919016E7,-34.083333,23.291667,-34.041667,47644,DT181,23.25,3400_2315,3423AB,23.333333,-34.0,"{1=323.4470588235294, 0=95304.23921568628}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004303,63594.67058823534,4174.431372549019,0.0069,50.42,5.041854716E7,-34.083333,23.375,-34.041667,47645,DU181,23.333333,3400_2320,3423AB,23.416667,-34.0,"{1=4174.431372549019, 0=63594.67058823534}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004304,6218.623529411765,115.85490196078432,0.0069,4.72,4722008.38,-34.083333,23.458333,-34.041667,47646,DV181,23.416667,3400_2325,3423AB,23.5,-34.0,"{1=115.85490196078432, 0=6218.623529411765}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004305,7754.61176470591,48.47843137254902,0.0069,5.81,5814829.6,-34.083333,23.791667,-34.041667,47650,EZ181,23.75,3400_2345,3423BB,23.833333,-34.0,"{1=48.47843137254902, 0=7754.61176470591}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004306,21315.74901960784,77.0,0.0069,15.93,1.592939595E7,-34.083333,23.875,-34.041667,47651,EA181,23.833333,3400_2350,3423BB,23.916667,-34.0,"{1=77.0, 0=21315.74901960784}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004307,33223.76078431365,122.49019607843137,0.0069,24.82,2.482124145E7,-34.083333,23.958333,-34.041667,47652,EB181,23.916667,3400_2355,3423BB,24.0,-34.0,"{1=122.49019607843137, 0=33223.76078431365}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004308,47327.47058823536,4611.980392156862,0.0069,38.66,3.865505773E7,-34.083333,24.041667,-34.041667,47653,EC181,24.0,3400_2400,3424AA,24.083333,-34.0,"{1=4611.980392156862, 0=47327.47058823536}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004309,59531.9529411766,5377.819607843134,0.0069,48.3,4.83027558E7,-34.083333,24.125,-34.041667,47654,ED181,24.083333,3400_2405,3424AA,24.166667,-34.0,"{1=5377.819607843134, 0=59531.9529411766}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000430a,77298.46666666641,2454.941176470589,0.0069,59.34,5.933927079E7,-34.083333,24.208333,-34.041667,47655,EE181,24.166667,3400_2410,3424AA,24.25,-34.0,"{1=2454.941176470589, 0=77298.46666666641}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000430b,94469.03921568612,1153.729411764706,0.0069,71.13,7.112916559E7,-34.083333,24.291667,-34.041667,47656,EF181,24.25,3400_2415,3424AB,24.333333,-34.0,"{1=1153.729411764706, 0=94469.03921568612}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000430c,95416.68235294119,211.0,0.0069,71.13,7.112919016E7,-34.083333,24.375,-34.041667,47657,EG181,24.333333,3400_2420,3424AB,24.416667,-34.0,"{1=211.0, 0=95416.68235294119}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000430d,95191.83921568593,430.99607843137255,0.0069,71.13,7.112919016E7,-34.083333,24.458333,-34.041667,47658,EH181,24.416667,3400_2425,3424AB,24.5,-34.0,"{1=430.99607843137255, 0=95191.83921568593}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000430e,95451.6352941177,172.4,0.0069,71.13,7.112919016E7,-34.083333,24.541667,-34.041667,47659,EI181,24.5,3400_2430,3424BA,24.583333,-34.0,"{1=172.4, 0=95451.6352941177}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000430f,91655.84705882377,3971.8352941176477,0.0069,71.13,7.112919016E7,-34.083333,24.625,-34.041667,47660,EJ181,24.583333,3400_2435,3424BA,24.666667,-34.0,"{1=3971.8352941176477, 0=91655.84705882377}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004310,94822.14901960752,800.6862745098036,0.0069,71.13,7.112919016E7,-34.083333,24.708333,-34.041667,47661,EK181,24.666667,3400_2440,3424BA,24.75,-34.0,"{1=800.6862745098036, 0=94822.14901960752}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004311,95514.83529411729,108.0,0.0069,71.13,7.112919016E7,-34.083333,24.791667,-34.041667,47662,EL181,24.75,3400_2445,3424BB,24.833333,-34.0,"{1=108.0, 0=95514.83529411729}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004312,95158.41960784352,470.4705882352942,0.0069,71.13,7.112919016E7,-34.083333,24.875,-34.041667,47663,EM181,24.833333,3400_2450,3424BB,24.916667,-34.0,"{1=470.4705882352942, 0=95158.41960784352}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004313,11466.498039215701,2207.1725490196077,0.0069,10.18,1.017530151E7,-34.083333,24.958333,-34.041667,47664,EN181,24.916667,3400_2455,3424BB,25.0,-34.0,"{1=2207.1725490196077, 0=11466.498039215701}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004314,413.5019607843137,624.1372549019609,0.0069,0.77,774181.21,-34.083333,25.291667,-34.041667,47668,ER181,25.25,3400_2515,3425AB,25.333333,-34.0,"{1=624.1372549019609, 0=413.5019607843137}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004315,24158.494117647107,4201.97254901961,0.0069,21.11,2.111245494E7,-34.083333,25.375,-34.041667,47669,ES181,25.333333,3400_2520,3425AB,25.416667,-34.0,"{1=4201.97254901961, 0=24158.494117647107}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004316,36792.69803921583,2660.235294117647,0.0069,29.37,2.936630741E7,-34.083333,25.458333,-34.041667,47670,ET181,25.416667,3400_2525,3425AB,25.5,-34.0,"{1=2660.235294117647, 0=36792.69803921583}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004317,47509.49019607842,3483.3686274509805,0.0069,37.95,3.794847597E7,-34.083333,25.541667,-34.041667,47671,EU181,25.5,3400_2530,3425BA,25.583333,-34.0,"{1=3483.3686274509805, 0=47509.49019607842}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004318,47354.25882352944,3857.494117647057,0.0069,38.11,3.811312514E7,-34.083333,25.625,-34.041667,47672,EV181,25.583333,3400_2535,3425BA,25.666667,-34.0,"{1=3857.494117647057, 0=47354.25882352944}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004319,10396.92156862746,3426.925490196078,0.0069,10.29,1.028816982E7,-34.083333,25.708333,-34.041667,47673,EW181,25.666667,3400_2540,3425BA,25.75,-34.0,"{1=3426.925490196078, 0=10396.92156862746}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431a,3469.0196078431336,1274.9333333333325,0.0069,3.52,3524371.12,-34.166667,18.291667,-34.125,47848,BL182,18.25,3405_1815,3418AB,18.333333,-34.083333,"{1=1274.9333333333325, 0=3469.0196078431336}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431b,83853.19607843192,3314.3921568627434,0.0069,64.8,6.480055355E7,-34.166667,18.375,-34.125,47849,BM182,18.333333,3405_1820,3418AB,18.416667,-34.083333,"{1=3314.3921568627434, 0=83853.19607843192}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431c,43575.294117647136,1040.698039215686,0.0069,33.18,3.318008737E7,-34.166667,18.458333,-34.125,47850,BN182,18.416667,3405_1825,3418AB,18.5,-34.083333,"{1=1040.698039215686, 0=43575.294117647136}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431d,2722.886274509781,613.7058823529412,0.0069,2.49,2492040.41,-34.166667,18.541667,-34.125,47851,BO182,18.5,3405_1830,3418BA,18.583333,-34.083333,"{1=613.7058823529412, 0=2722.886274509781}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431e,11458.80784313733,1826.0431372549015,0.0069,9.89,9885548.21,-34.166667,18.791667,-34.125,47854,BR182,18.75,3405_1845,3418BB,18.833333,-34.083333,"{1=1826.0431372549015, 0=11458.80784313733}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431f,84184.18039215758,3663.349019607839,0.0069,65.31,6.531068308E7,-34.166667,18.875,-34.125,47855,BS182,18.833333,3405_1850,3418BB,18.916667,-34.083333,"{1=3663.349019607839, 0=84184.18039215758}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004320,93853.14901960811,1735.7333333333333,0.0069,71.06,7.106051257E7,-34.166667,18.958333,-34.125,47856,BT182,18.916667,3405_1855,3418BB,19.0,-34.083333,"{1=1735.7333333333333, 0=93853.14901960811}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004321,91917.92156862744,3666.105882352941,0.0069,71.06,7.106051257E7,-34.166667,19.041667,-34.125,47857,BU182,19.0,3405_1900,3419AA,19.083333,-34.083333,"{1=3666.105882352941, 0=91917.92156862744}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004322,95319.30196078413,264.72549019607845,0.0069,71.06,7.106051257E7,-34.166667,19.125,-34.125,47858,BV182,19.083333,3405_1905,3419AA,19.166667,-34.083333,"{1=264.72549019607845, 0=95319.30196078413}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004323,95260.34509803947,329.74117647058824,0.0069,71.06,7.106051257E7,-34.166667,19.208333,-34.125,47859,BW182,19.166667,3405_1910,3419AA,19.25,-34.083333,"{1=329.74117647058824, 0=95260.34509803947}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004324,95580.23921568677,5.0,0.0069,71.06,7.106051257E7,-34.166667,19.291667,-34.125,47860,BX182,19.25,3405_1915,3419AB,19.333333,-34.083333,"{1=5.0, 0=95580.23921568677}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004325,95563.02745098001,21.0,0.0069,71.06,7.106051257E7,-34.166667,19.375,-34.125,47861,BY182,19.333333,3405_1920,3419AB,19.416667,-34.083333,"{1=21.0, 0=95563.02745098001}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004326,95424.87843137304,164.0,0.0069,71.06,7.106051257E7,-34.166667,19.458333,-34.125,47862,CZ182,19.416667,3405_1925,3419AB,19.5,-34.083333,"{1=164.0, 0=95424.87843137304}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004327,95570.03137254805,14.0,0.0069,71.06,7.106051257E7,-34.166667,19.541667,-34.125,47863,CA182,19.5,3405_1930,3419BA,19.583333,-34.083333,"{1=14.0, 0=95570.03137254805}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004328,95576.23529411804,9.0,0.0069,71.06,7.106051257E7,-34.166667,19.625,-34.125,47864,CB182,19.583333,3405_1935,3419BA,19.666667,-34.083333,"{1=9.0, 0=95576.23529411804}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004329,95493.77254901925,95.1058823529412,0.0069,71.06,7.106051257E7,-34.166667,19.708333,-34.125,47865,CC182,19.666667,3405_1940,3419BA,19.75,-34.083333,"{1=95.1058823529412, 0=95493.77254901925}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432a,95412.02745098084,172.0,0.0069,71.06,7.106051257E7,-34.166667,19.791667,-34.125,47866,CD182,19.75,3405_1945,3419BB,19.833333,-34.083333,"{1=172.0, 0=95412.02745098084}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432b,95581.34901960788,8.741176470588233,0.0069,71.06,7.106051257E7,-34.166667,19.875,-34.125,47867,CE182,19.833333,3405_1950,3419BB,19.916667,-34.083333,"{1=8.741176470588233, 0=95581.34901960788}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432c,95578.24313725585,7.0,0.0069,71.06,7.106051257E7,-34.166667,19.958333,-34.125,47868,CF182,19.916667,3405_1955,3419BB,20.0,-34.083333,"{1=7.0, 0=95578.24313725585}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432d,95579.23137254862,6.0,0.0069,71.06,7.106051257E7,-34.166667,20.041667,-34.125,47869,CG182,20.0,3405_2000,3420AA,20.083333,-34.083333,"{1=6.0, 0=95579.23137254862}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432e,95587.87843137236,1.0,0.0069,71.06,7.106051257E7,-34.166667,20.125,-34.125,47870,CH182,20.083333,3405_2005,3420AA,20.166667,-34.083333,"{1=1.0, 0=95587.87843137236}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000432f,95584.02745098023,,0.0069,71.06,7.106051257E7,-34.166667,20.208333,-34.125,47871,CI182,20.166667,3405_2010,3420AA,20.25,-34.083333,{0=95584.02745098023},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004330,95573.29411764687,10.741176470588236,0.0069,71.06,7.106051257E7,-34.166667,20.291667,-34.125,47872,CJ182,20.25,3405_2015,3420AB,20.333333,-34.083333,"{1=10.741176470588236, 0=95573.29411764687}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004331,95538.82352941204,51.25882352941177,0.0069,71.06,7.106051257E7,-34.166667,20.375,-34.125,47873,CK182,20.333333,3405_2020,3420AB,20.416667,-34.083333,"{1=51.25882352941177, 0=95538.82352941204}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004332,95040.09019607848,543.9372549019608,0.0069,71.06,7.106051257E7,-34.166667,20.458333,-34.125,47874,CL182,20.416667,3405_2025,3420AB,20.5,-34.083333,"{1=543.9372549019608, 0=95040.09019607848}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004333,95202.8313725495,386.0470588235294,0.0069,71.06,7.106051257E7,-34.166667,20.541667,-34.125,47875,CM182,20.5,3405_2030,3420BA,20.583333,-34.083333,"{1=386.0470588235294, 0=95202.8313725495}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004334,95584.03137254807,,0.0069,71.06,7.106051257E7,-34.166667,20.625,-34.125,47876,CN182,20.583333,3405_2035,3420BA,20.666667,-34.083333,{0=95584.03137254807},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004335,95559.2352941173,26.0,0.0069,71.06,7.106051257E7,-34.166667,20.708333,-34.125,47877,CO182,20.666667,3405_2040,3420BA,20.75,-34.083333,"{1=26.0, 0=95559.2352941173}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004336,95544.08235294081,46.0,0.0069,71.06,7.106051257E7,-34.166667,20.791667,-34.125,47878,CP182,20.75,3405_2045,3420BB,20.833333,-34.083333,"{1=46.0, 0=95544.08235294081}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004337,95584.03137254946,,0.0069,71.06,7.106051257E7,-34.166667,20.875,-34.125,47879,CQ182,20.833333,3405_2050,3420BB,20.916667,-34.083333,{0=95584.03137254946},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004338,95561.02745098018,23.0,0.0069,71.06,7.106051257E7,-34.166667,20.958333,-34.125,47880,CR182,20.916667,3405_2055,3420BB,21.0,-34.083333,"{1=23.0, 0=95561.02745098018}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004339,95583.87843137361,5.0,0.0069,71.06,7.106051257E7,-34.166667,21.041667,-34.125,47881,CS182,21.0,3405_2100,3421AA,21.083333,-34.083333,"{1=5.0, 0=95583.87843137361}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000433a,95582.23529411724,3.0,0.0069,71.06,7.106051257E7,-34.166667,21.125,-34.125,47882,CT182,21.083333,3405_2105,3421AA,21.166667,-34.083333,"{1=3.0, 0=95582.23529411724}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000433b,95559.88235294147,29.0,0.0069,71.06,7.106051257E7,-34.166667,21.208333,-34.125,47883,CU182,21.166667,3405_2110,3421AA,21.25,-34.083333,"{1=29.0, 0=95559.88235294147}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000433c,95537.78039215668,46.247058823529414,0.0069,71.06,7.106051257E7,-34.166667,21.291667,-34.125,47884,CV182,21.25,3405_2115,3421AB,21.333333,-34.083333,"{1=46.247058823529414, 0=95537.78039215668}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000433d,95557.15686274611,26.87058823529412,0.0069,71.06,7.106051257E7,-34.166667,21.375,-34.125,47885,CW182,21.333333,3405_2120,3421AB,21.416667,-34.083333,"{1=26.87058823529412, 0=95557.15686274611}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000433e,95577.88235294148,11.0,0.0069,71.06,7.106051257E7,-34.166667,21.458333,-34.125,47886,CX182,21.416667,3405_2125,3421AB,21.5,-34.083333,"{1=11.0, 0=95577.88235294148}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000433f,95585.2352941179,,0.0069,71.06,7.106051257E7,-34.166667,21.541667,-34.125,47887,CY182,21.5,3405_2130,3421BA,21.583333,-34.083333,{0=95585.2352941179},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004340,95584.0274509802,,0.0069,71.06,7.106051257E7,-34.166667,21.625,-34.125,47888,DZ182,21.583333,3405_2135,3421BA,21.666667,-34.083333,{0=95584.0274509802},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004341,95568.09019607866,22.0,0.0069,71.06,7.106051257E7,-34.166667,21.708333,-34.125,47889,DA182,21.666667,3405_2140,3421BA,21.75,-34.083333,"{1=22.0, 0=95568.09019607866}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004342,95584.02745098065,,0.0069,71.06,7.106051257E7,-34.166667,21.791667,-34.125,47890,DB182,21.75,3405_2145,3421BB,21.833333,-34.083333,{0=95584.02745098065},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004343,95584.02352941157,,0.0069,71.06,7.106051257E7,-34.166667,21.875,-34.125,47891,DC182,21.833333,3405_2150,3421BB,21.916667,-34.083333,{0=95584.02352941157},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004344,94793.5019607845,796.5882352941176,0.0069,71.06,7.106051257E7,-34.166667,21.958333,-34.125,47892,DD182,21.916667,3405_2155,3421BB,22.0,-34.083333,"{1=796.5882352941176, 0=94793.5019607845}","{""type"":""MultiPoint"",""coordinates"":[]}"
